Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Log(MSRP)
Ford,Shelby GT500,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657,59200,10.988693712621323
Ford,Shelby GT500,2013,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657,54200,10.900454637442037
Ford,Shelby GT500,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Coupe,24,15,5657,55110,10.91710461223978
Ford,Shelby GT500,2014,premium unleaded (required),662.0,8.0,MANUAL,rear wheel drive,2.0,"Factory Tuner,High-Performance",Midsize,Convertible,24,15,5657,60110,11.003948132061856
Suzuki,Sidekick,1996,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,20,481,2000,7.601402334583733
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Not Available,Compact,4dr SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1996,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,rear wheel drive,4.0,Not Available,Compact,4dr SUV,23,19,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Not Available,Compact,4dr SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,19,481,2002,7.602401335665818
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,19,481,2000,7.601402334583733
Suzuki,Sidekick,1997,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,4.0,Not Available,Compact,4dr SUV,24,20,481,2000,7.601402334583733
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,AUTOMATIC,four wheel drive,4.0,Not Available,Compact,4dr SUV,24,19,481,2107,7.653494909661253
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,20,481,2125,7.661997558901893
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,20,481,2078,7.639642287858013
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,24,20,481,2019,7.61085279039525
Suzuki,Sidekick,1998,regular unleaded,95.0,4.0,MANUAL,rear wheel drive,2.0,Not Available,Compact,Convertible SUV,24,21,481,2000,7.601402334583733
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,rear wheel drive,4.0,Not Available,Compact,4dr SUV,23,20,481,2027,7.614805364711073
Suzuki,Sidekick,1998,regular unleaded,120.0,4.0,MANUAL,four wheel drive,4.0,Not Available,Compact,4dr SUV,23,20,481,2153,7.675081857716334
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,42880,10.666184116368278
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,37400,10.529452721013085
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,40655,10.612901705559945
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,37445,10.530655174162098
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,35200,10.468829770273567
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,41035,10.622205009207603
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,35000,10.463131911491967
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,33960,10.432968086399285
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,46250,10.74183836432845
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,41750,10.639478682087963
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,28700,10.264687244346277
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,45120,10.71710304904691
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,31630,10.361892931354786
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,31430,10.355549946021075
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,38455,10.557270009573797
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,39780,10.591144690352435
Toyota,Sienna,2015,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,26595,10.188516107522345
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,34180,10.439425213116973
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,38605,10.56116298378782
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,35410,10.474777785317189
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,31840,10.368510046500305
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,37620,10.535317684107266
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,31640,10.362209026944724
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,41245,10.627309417363993
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,40815,10.616829440381593
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,28850,10.269899933380591
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,41900,10.643064971973882
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,43040,10.6699084287665
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,39930,10.594908243570373
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,23,16,2031,46410,10.745291779083457
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,37655,10.536247583080979
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,35210,10.469113812768233
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,45270,10.720421929870149
Toyota,Sienna,2016,regular unleaded,266.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,25,18,2031,26745,10.194140208432742
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,29750,10.300618023854234
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,32740,10.396383394136135
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,24,18,2031,35080,10.465414952351203
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,24,18,2031,43940,10.690603103986417
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,42800,10.664316745782925
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,24,18,2031,41715,10.638640027241104
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,38555,10.55986700890386
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,32540,10.390256111708327
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,42145,10.648895059757159
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,39505,10.584207838087947
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,36310,10.499876004651563
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,36110,10.494352807047845
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,40830,10.61719687580895
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,27645,10.227236331024303
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,24,18,2031,38520,10.558958826115072
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,front wheel drive,4.0,Not Available,Large,Passenger Minivan,27,19,2031,46170,10.740107174352467
Toyota,Sienna,2017,regular unleaded,296.0,6.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Passenger Minivan,24,18,2031,47310,10.764498105582106
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,30930,10.339514196226636
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,24515,10.107081244605622
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,30550,10.327152697288243
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33935,10.432231676804463
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32025,10.374303351882421
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,Extended Cab Pickup,17,13,549,31735,10.365206962194167
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20310,9.918917890191485
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,23850,10.079581424158677
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29355,10.287252233664953
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20960,9.950418847220561
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,31965,10.3724281169286
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,27730,10.230306199986291
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,25215,10.135233992657605
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,15840,9.670356794688852
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,27060,10.205848855956967
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,32690,10.394855089644995
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,29380,10.288103485908332
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Crew Cab Pickup,19,15,549,26820,10.196940441748334
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,30825,10.336113768706666
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,20,14,549,21465,9.97422556704147
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,28790,10.267818117285737
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,15,549,26555,10.18701098983905
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Extended Cab Pickup,19,14,549,28915,10.272150354120187
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Extended Cab Pickup,19,14,549,30675,10.33123586888475
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,16115,9.687567846311238
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27850,10.23462415135353
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,29065,10.277324385186116
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,35520,10.477879349862967
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,19,15,549,24140,10.091666918814242
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Crew Cab Pickup,19,15,549,25325,10.139586815010555
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,Extended Cab Pickup,17,13,549,30255,10.31744979089824
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,19,14,549,29015,10.275602680962738
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,549,33755,10.426913458277857
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,14,549,20715,9.938661627543782
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,Extended Cab Pickup,17,13,549,33495,10.41918130769898
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,27580,10.224882408848067
GMC,Sierra 1500 Classic,2007,regular unleaded,195.0,6.0,MANUAL,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,21,15,549,20750,9.940349717268694
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,14,549,25845,10.159911129085136
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,Crew Cab Pickup,18,14,549,28845,10.269726614143455
GMC,Sierra 1500 Classic,2007,regular unleaded,295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Extended Cab Pickup,19,14,549,27430,10.21942903970169
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,31115,10.345477435326664
GMC,Sierra 1500 Classic,2007,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,33785,10.427801794482674
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,19,14,549,26245,10.175268875456233
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,4.0,Not Available,Large,Crew Cab Pickup,18,14,549,30340,10.32025521214842
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,27560,10.224157008939576
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,26295,10.177172115344055
GMC,Sierra 1500 Classic,2007,regular unleaded,285.0,8.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,14,549,25850,10.160104563907877
GMC,Sierra 1500 Classic,2007,regular unleaded,345.0,8.0,AUTOMATIC,all wheel drive,4.0,Not Available,Large,Crew Cab Pickup,16,13,549,39125,10.574542486621258
GMC,Sierra 1500 Classic,2007,flex-fuel (unleaded/E85),295.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,549,32170,10.37882070461162
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45425,10.723839907331362
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48575,10.790884860755302
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,39095,10.57377543894999
GMC,Sierra 1500 Hybrid,2011,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,42245,10.651264953747189
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,46790,10.753446155719935
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,40010,10.596909695290504
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,43210,10.673850371449209
GMC,Sierra 1500 Hybrid,2012,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,49990,10.819598268208338
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,51935,10.857767470314318
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,48335,10.785931903626453
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,rear wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,41555,10.634797194190423
GMC,Sierra 1500 Hybrid,2013,regular unleaded,332.0,8.0,AUTOMATIC,four wheel drive,4.0,Hybrid,Large,Crew Cab Pickup,23,20,549,45155,10.717878440381437
GMC,Sierra 1500,2015,regular unleaded,355.0,8.0,AUTOMATIC,rear wheel drive,4.0,Not Available,Large,Crew Cab Pickup,23,16,549,43360,10.677315698578214
